6.91542289e-01 5.75062298e-01 5.85049489e-01 4.60893787e+02 2.00366894e+03 1.95974517e+01 1.00000000e+03
6.96517413e-01 5.75062298e-01 5.85049489e-01 4.60893787e+02 2.00366894e+03 1.95974517e+01 1.00000000e+03
7.01492537e-01 5.75062298e-01 5.85049489e-01 4.60893787e+02 2.00366894e+03 1.95974517e+01 1.00000000e+03
7.06467662e-01 5.75062298e-01 5.85049489e-01 4.60893787e+02 2.00366894e+03 1.95974517e+01 1.00000000e+03
7.11442786e-01 5.75062298e-01 5.85049489e-01 4.60893787e+02 2.00366894e+03 1.95974517e+01 1.00000000e+03
7.16417910e-01 5.75062298e-01 5.85049489e-01 4.60893787e+02 2.00366894e+03 1.95974517e+01 1.00000000e+03
7.21393035e-01 5.75062298e-01 5.85049489e-01 4.60893787e+02 2.00366894e+03 1.95974517e+01 1.00000000e+03
7.26368159e-01 5.75062298e-01 5.85049489e-01 4.60893787e+02 2.00366894e+03 1.95974517e+01 1.00000000e+03
7.31343284e-01 5.75062298e-01 5.85049489e-01 4.60893787e+02 2.00366894e+03 1.95974517e+01 1.00000000e+03
7.36318408e-01 5.99924070e+00 1.88965839e+00 4.60893787e+02 1.92063384e+02 1.95974517e+01 3.75202784e+01
7.41293532e-01 5.99924070e+00 1.88965839e+00 4.60893787e+02 1.92063384e+02 1.95974517e+01 3.75202784e+01
7.46268657e-01 5.99924070e+00 1.88965839e+00 4.60893787e+02 1.92063384e+02 1.95974517e+01 3.75202784e+01
7.51243781e-01 5.99924070e+00 1.88965839e+00 4.60893787e+02 1.92063384e+02 1.95974517e+01 3.75202784e+01
7.56218905e-01 5.99924070e+00 1.88965839e+00 4.60893787e+02 1.92063384e+02 1.95974517e+01 3.75202784e+01
7.61194030e-01 5.99924070e+00 1.88965839e+00 4.60893787e+02 1.92063384e+02 1.95974517e+01 3.75202784e+01
7.66169154e-01 5.99924070e+00 1.88965839e+00 4.60893787e+02 1.92063384e+02 1.95974517e+01 3.75202784e+01
7.71144279e-01 5.99924070e+00 1.88965839e+00 4.60893787e+02 1.92063384e+02 1.95974517e+01 3.75202784e+01
7.76119403e-01 5.99924070e+00 1.88965839e+00 4.60893787e+02 1.92063384e+02 1.95974517e+01 3.75202784e+01
7.81094527e-01 5.99924070e+00 1.88965839e+00 4.60893787e+02 1.92063384e+02 1.95974517e+01 3.75202784e+01
7.86069652e-01 1.00000000e+00 0.00000000e+00 1.00000000e-02 2.50000000e-02 0.00000000e+00 1.00000000e-02
7.91044776e-01 1.00000000e+00 0.00000000e+00 1.00000000e-02 2.50000000e-02 0.00000000e+00 1.00000000e-02
7.96019900e-01 1.00000000e+00 0.00000000e+00 1.00000000e-02 2.50000000e-02 0.00000000e+00 1.00000000e-02
8.00995025e-01 1.00000000e+00 0.00000000e+00 1.00000000e-02 2.50000000e-02 0.00000000e+00 1.00000000e-02
8.05970149e-01 1.00000000e+00 0.00000000e+00 1.00000000e-02 2.50000000e-02 0.00000000e+00 1.00000000e-02
8.10945274e-01 1.00000000e+00 0.00000000e+00 1.00000000e-02 2.50000000e-02 0.00000000e+00 1.00000000e-02
8.15920398e-01 1.00000000e+00 0.00000000e+00 1.00000000e-02 2.50000000e-02 0.00000000e+00 1.00000000e-02
8.20895522e-01 1.00000000e+00 0.00000000e+00 1.00000000e-02 2.50000000e-02 0.00000000e+00 1.00000000e-02
8.25870647e-01 1.00000000e+00 0.00000000e+00 1.00000000e-02 2.50000000e-02 0.00000000e+00 1.00000000e-02
8.30845771e-01 1.00000000e+00 0.00000000e+00 1.00000000e-02 2.50000000e-02 0.00000000e+00 1.00000000e-02
8.35820896e-01 1.00000000e+00 0.00000000e+00 1.00000000e-02 2.50000000e-02 0.00000000e+00 1.00000000e-02
8.40796020e-01 1.00000000e+00 0.00000000e+00 1.00000000e-02 2.50000000e-02 0.00000000e+00 1.00000000e-02
8.45771144e-01 1.00000000e+00 0.00000000e+00 1.00000000e-02 2.50000000e-02 0.00000000e+00 1.00000000e-02
8.50746269e-01 1.00000000e+00 0.00000000e+00 1.00000000e-02 2.50000000e-02 0.00000000e+00 1.00000000e-02
8.55721393e-01 1.00000000e+00 0.00000000e+00 1.00000000e-02 2.50000000e-02 0.00000000e+00 1.00000000e-02
8.60696517e-01 1.00000000e+00 0.00000000e+00 1.00000000e-02 2.50000000e-02 0.00000000e+00 1.00000000e-02
8.65671642e-01 1.00000000e+00 0.00000000e+00 1.00000000e-02 2.50000000e-02 0.00000000e+00 1.00000000e-02
8.70646766e-01 1.00000000e+00 0.00000000e+00 1.00000000e-02 2.50000000e-02 0.00000000e+00 1.00000000e-02
8.75621891e-01 1.00000000e+00 0.00000000e+00 1.00000000e-02 2.50000000e-02 0.00000000e+00 1.00000000e-02
8.80597015e-01 1.00000000e+00 0.00000000e+00 1.00000000e-02 2.50000000e-02 0.00000000e+00 1.00000000e-02
8.85572139e-01 1.00000000e+00 0.00000000e+00 1.00000000e-02 2.50000000e-02 0.00000000e+00 1.00000000e-02
8.90547264e-01 1.00000000e+00 0.00000000e+00 1.00000000e-02 2.50000000e-02 0.00000000e+00 1.00000000e-02
8.95522388e-01 1.00000000e+00 0.00000000e+00 1.00000000e-02 2.50000000e-02 0.00000000e+00 1.00000000e-02
9.00497512e-01 1.00000000e+00 0.00000000e+00 1.00000000e-02 2.50000000e-02 0.00000000e+00 1.00000000e-02
9.05472637e-01 1.00000000e+00 0.00000000e+00 1.00000000e-02 2.50000000e-02 0.00000000e+00 1.00000000e-02
9.10447761e-01 1.00000000e+00 0.00000000e+00 1.00000000e-02 2.50000000e-02 0.00000000e+00 1.00000000e-02
9.15422886e-01 1.00000000e+00 0.00000000e+00 1.00000000e-02 2.50000000e-02 0.00000000e+00 1.00000000e-02
9.20398010e-01 1.00000000e+00 0.00000000e+00 1.00000000e-02 2.50000000e-02 0.00000000e+00 1.00000000e-02
9.25373134e-01 1.00000000e+00 0.00000000e+00 1.00000000e-02 2.50000000e-02 0.00000000e+00 1.00000000e-02
9.30348259e-01 1.00000000e+00 0.00000000e+00 1.00000000e-02 2.50000000e-02 0.00000000e+00 1.00000000e-02
9.35323383e-01 1.00000000e+00 0.00000000e+00 1.00000000e-02 2.50000000e-02 0.00000000e+00 1.00000000e-02
9.40298507e-01 1.00000000e+00 0.00000000e+00 1.00000000e-02 2.50000000e-02 0.00000000e+00 1.00000000e-02
9.45273632e-01 1.00000000e+00 0.00000000e+00 1.00000000e-02 2.50000000e-02 0.00000000e+00 1.00000000e-02
9.50248756e-01 1.00000000e+00 0.00000000e+00 1.00000000e-02 2.50000000e-02 0.00000000e+00 1.00000000e-02
9.55223881e-01 1.00000000e+00 0.00000000e+00 1.00000000e-02 2.50000000e-02 0.00000000e+00 1.00000000e-02
9.60199005e-01 1.00000000e+00 0.00000000e+00 1.00000000e-02 2.50000000e-02 0.00000000e+00 1.00000000e-02
9.65174129e-01 1.00000000e+00 0.00000000e+00 1.00000000e-02 2.50000000e-02 0.00000000e+00 1.00000000e-02
9.70149254e-01 1.00000000e+00 0.00000000e+00 1.00000000e-02 2.50000000e-02 0.00000000e+00 1.00000000e-02
9.75124378e-01 1.00000000e+00 0.00000000e+00 1.00000000e-02 2.50000000e-02 0.00000000e+00 1.00000000e-02
9.80099502e-01 1.00000000e+00 0.00000000e+00 1.00000000e-02 2.50000000e-02 0.00000000e+00 1.00000000e-02
9.85074627e-01 1.00000000e+00 0.00000000e+00 1.00000000e-02 2.50000000e-02 0.00000000e+00 1.00000000e-02
9.90049751e-01 1.00000000e+00 0.00000000e+00 1.00000000e-02 2.50000000e-02 0.00000000e+00 1.00000000e-02
9.95024876e-01 1.00000000e+00 0.00000000e+00 1.00000000e-02 2.50000000e-02 0.00000000e+00 1.00000000e-02
1.00000000e+00 1.00000000e+00 0.00000000e+00 1.00000000e-02 2.50000000e-02 0.00000000e+00 1.00000000e-02
